1.0 1.0 11.0
0.9004962809790011 0.9004962809790011 8.919829072627135
0.7810918181538025 0.7810918181538025 6.711148712254941
0.637806462763564 0.637806462763564 4.474767923372665
0.4658640362952779 0.4658640362952779 2.387322303446608
0.25953312453333455 0.25953312453333455 0.7409318700303887
0.011936030419002569 0.011936030419002541 0.0015671570437968945
0.007293584904358833 0.007293584904358817 0.0005851601883279992
0.007293584904358832 0.007293584904358816 0.000585160188327999
0.007293584904358831 0.007293584904358815 0.0005851601883279989
0.0072935849043588305 0.007293584904358814 0.0005851601883279987
0.00729358490435883 0.007293584904358813 0.0005851601883279986
0.007293584904358829 0.007293584904358812 0.0005851601883279985
0.007293584904358828 0.0072935849043588115 0.0005851601883279983
0.007293584904358827 0.007293584904358811 0.0005851601883279981
0.007293584904358827 0.007293584904358811 0.0005851601883279981
0.007293584904358827 0.007293584904358811 0.0005851601883279981
